latent_variable_dim_1,latent_variable_dim_2,mu_dim_1,mu_dim_2,log_var_dim_1,log_var_dim_2
-0.34566882,0.25827038,-0.34184054,0.25255355,-10.171892,-9.9668665
-0.34346008,0.24615642,-0.34283212,0.25441548,-10.1581745,-9.959263
-0.3375276,0.2490091,-0.33903754,0.2532748,-10.193524,-9.985079
-0.348487,0.24924639,-0.34373352,0.2546873,-10.144714,-9.96664
-0.3386221,0.24235243,-0.34373352,0.2546873,-10.144714,-9.96664
-0.3377735,0.2584615,-0.34244356,0.2538891,-10.155294,-9.966748
-0.33743414,0.24568881,-0.34179157,0.2528155,-10.160289,-9.968261
-0.32630056,0.25504455,-0.34055272,0.25442213,-10.179365,-9.97577
-0.33773035,0.24422844,-0.3423817,0.2528929,-10.156896,-9.961617
-0.33992574,0.2569528,-0.3421453,0.25429904,-10.155888,-9.974647
-0.35466486,0.24778865,-0.34347886,0.25411016,-10.152468,-9.969
-0.330011,0.25479284,-0.3436729,0.2545649,-10.153684,-9.965182
-0.35060266,0.24991016,-0.34381035,0.25411937,-10.156093,-9.962628
-0.33271345,0.2588975,-0.3424751,0.25457326,-10.157941,-9.963475
-0.33896613,0.25814953,-0.34130526,0.2541563,-10.14565,-9.971313
-0.34362948,0.246509,-0.33922353,0.2520164,-10.206538,-9.984579
-0.34845823,0.26071322,-0.34179896,0.25406668,-10.160169,-9.978067
-0.3415264,0.24829438,-0.33987713,0.2529418,-10.181115,-9.977821
-0.33397564,0.24707088,-0.33884606,0.2528327,-10.196447,-9.98415
-0.3363614,0.25586617,-0.34172213,0.25244984,-10.1495495,-9.968794
-0.3415965,0.2585409,-0.34244356,0.2538891,-10.155294,-9.966748
-0.34100085,0.2631305,-0.3418413,0.25448272,-10.147749,-9.961889
-0.33803833,0.25879186,-0.34564605,0.25462767,-10.139668,-9.95295
-0.3429006,0.25230083,-0.3411713,0.25416806,-10.1834135,-9.986074
-0.3453336,0.24261066,-0.34026214,0.2537438,-10.208363,-9.99025
-0.34174672,0.25432962,-0.34255674,0.2555541,-10.178951,-9.97771
-0.3336227,0.23875311,-0.3396728,0.2525191,-10.1635275,-9.971
-0.34906274,0.25155345,-0.34078732,0.25384152,-10.1734295,-9.971399
-0.32552817,0.25163743,-0.34068558,0.25247756,-10.166567,-9.97001
-0.34582263,0.26727992,-0.34025273,0.25274727,-10.169832,-9.971432
-0.33272058,0.2642414,-0.3437931,0.2544869,-10.158268,-9.960167
-0.341601,0.24517186,-0.3404353,0.25293833,-10.153891,-9.967247
-0.3580146,0.26407337,-0.34079853,0.2532419,-10.168302,-9.968754
-0.32631257,0.24854691,-0.34116212,0.2535429,-10.16375,-9.979929
-0.33990282,0.24791272,-0.33963892,0.25306535,-10.19043,-9.985673
-0.3502153,0.24608684,-0.34310463,0.254946,-10.156462,-9.964151
-0.34838757,0.241754,-0.34123728,0.25434998,-10.155237,-9.970163
-0.34479025,0.2469056,-0.34400508,0.2564351,-10.159776,-9.961227
-0.3474908,0.2551368,-0.34347707,0.25434336,-10.152803,-9.961008
-0.35418543,0.2500798,-0.34078196,0.25321373,-10.177348,-9.977957
-0.34987667,0.26005048,-0.34159645,0.2532177,-10.185687,-9.968491
-0.3423111,0.23767829,-0.3410679,0.25355604,-10.170904,-9.972076
-0.3480154,0.2565522,-0.34244785,0.25464705,-10.142895,-9.961804
-0.34542596,0.25404766,-0.34106803,0.25346982,-10.17569,-9.976453
-0.3528985,0.2608441,-0.34280726,0.2536062,-10.120425,-9.9525
-0.34083888,0.252761,-0.3438985,0.25366995,-10.152572,-9.964835
-0.34368443,0.25552785,-0.34156305,0.25333694,-10.192476,-9.973561
-0.34920302,0.25917596,-0.3452693,0.25517473,-10.163319,-9.972214
-0.3448056,0.25493184,-0.3419141,0.2544915,-10.192737,-9.984846
-0.32947603,0.25179097,-0.3392385,0.2521741,-10.19368,-9.991276
-0.35659504,0.26228628,-0.3426849,0.25480294,-10.163496,-9.972975
-0.34295583,0.25859097,-0.34182492,0.2535358,-10.1832695,-9.972901
-0.346351,0.24679625,-0.34169012,0.25341576,-10.186186,-9.984186
-0.3324908,0.25405946,-0.3413519,0.25443128,-10.179536,-9.985546
-0.33749118,0.26479623,-0.34300688,0.2527458,-10.169164,-9.980443
-0.335097,0.24743363,-0.34299958,0.253787,-10.155885,-9.968421
-0.3349274,0.2478923,-0.3417839,0.25344127,-10.14282,-9.969052
-0.3536538,0.2575451,-0.3431833,0.2541439,-10.181228,-9.976043
-0.33663735,0.2569247,-0.3406372,0.2530669,-10.182219,-9.987897
-0.33899492,0.25268862,-0.3426175,0.2541476,-10.137674,-9.963885
-0.34216982,0.25143418,-0.34058756,0.2529057,-10.153743,-9.967604
-0.34826064,0.25839275,-0.3408149,0.25328273,-10.200735,-9.986762
-0.34857383,0.2551731,-0.34244356,0.2538891,-10.155294,-9.966748
-0.33589187,0.2568676,-0.3417742,0.25468755,-10.160538,-9.968871
-0.34043476,0.25783458,-0.3418678,0.25270534,-10.191837,-9.990224
-0.33980963,0.2552001,-0.34179866,0.25313607,-10.157513,-9.961383
-0.34087127,0.26428437,-0.34238973,0.2542497,-10.187985,-9.971023
-0.3528041,0.25853834,-0.34323466,0.2535877,-10.151768,-9.965969
-0.33256763,0.26146218,-0.3427761,0.25351143,-10.167222,-9.963276
-0.33838207,0.24541321,-0.34133235,0.2538655,-10.125415,-9.960978
-0.33130756,0.2581547,-0.34244356,0.2538891,-10.155294,-9.966748
-0.3502094,0.24269797,-0.34257945,0.2550313,-10.147687,-9.9605465
-0.34049648,0.26201478,-0.34160587,0.2541405,-10.159665,-9.968052
-0.3368311,0.26167288,-0.34071097,0.2527239,-10.180009,-9.984533
-0.3274253,0.25163206,-0.34163925,0.2544187,-10.176855,-9.97685
-0.33450267,0.23041314,-0.34163007,0.2536072,-10.145193,-9.966181
-0.35124224,0.2451871,-0.34036168,0.2539601,-10.174206,-9.970265
-0.33019215,0.24721144,-0.33951533,0.25407764,-10.205337,-9.990488
-0.3458349,0.26096693,-0.34124348,0.25351998,-10.192788,-9.980856
-0.34562755,0.24997275,-0.34156305,0.25333694,-10.192476,-9.973561
-0.3505666,0.25246337,-0.3436984,0.25427344,-10.141993,-9.95418
-0.33416983,0.24326019,-0.34185436,0.25382575,-10.179385,-9.974297
-0.34124678,0.2514446,-0.3420066,0.2540496,-10.168451,-9.962955
-0.3441822,0.25618833,-0.34026214,0.2537438,-10.208363,-9.99025
-0.34588382,0.2523445,-0.3403581,0.2548151,-10.193176,-9.976404
-0.35501906,0.25581527,-0.34217098,0.2545482,-10.160538,-9.976843
-0.34531263,0.2506727,-0.34168056,0.25327826,-10.179486,-9.987719
-0.33018303,0.2527226,-0.3390567,0.25268102,-10.174873,-9.975928
-0.32448643,0.2494071,-0.33864805,0.2530856,-10.189478,-9.990412
-0.34444398,0.23682585,-0.34076738,0.2536805,-10.100163,-9.942302
-0.33364022,0.27119395,-0.34140834,0.25473586,-10.170635,-9.967967
-0.335253,0.25050217,-0.3418937,0.25259823,-10.169306,-9.964562
-0.33575648,0.25288302,-0.3367759,0.25337744,-10.214067,-9.9797535
-0.34587875,0.26461974,-0.34358406,0.25527796,-10.182823,-9.970989
-0.32889763,0.25668737,-0.34109595,0.25382558,-10.167793,-9.974323
-0.3365615,0.23850054,-0.33889738,0.25268283,-10.180289,-9.973928
-0.33752468,0.25725254,-0.3402204,0.25325394,-10.185177,-9.982174
-0.33279738,0.26643336,-0.34133232,0.2535098,-10.12122,-9.951316
-0.33427694,0.26054302,-0.34084505,0.25407764,-10.199005,-9.987477
-0.3329881,0.24706718,-0.3432221,0.25437984,-10.164173,-9.967697
-0.34331784,0.2619685,-0.34217098,0.2545482,-10.160538,-9.976843
-0.35968873,0.2612073,-0.34100273,0.2532344,-10.152941,-9.964079
-0.34855142,0.24335895,-0.34478024,0.25472525,-10.152614,-9.969015
-0.337771,0.25897658,-0.34282836,0.2537166,-10.157129,-9.961436
-0.33921477,0.26148,-0.34199736,0.2542533,-10.174838,-9.974451
-0.34293312,0.25134474,-0.33940113,0.2530294,-10.184635,-9.980905
-0.3458063,0.24825814,-0.34190634,0.25431222,-10.154618,-9.972025
-0.3447918,0.25749454,-0.3424913,0.25418743,-10.188922,-9.981972
-0.34470013,0.24954051,-0.34210566,0.2526898,-10.157033,-9.963524
-0.34336838,0.2638731,-0.34376922,0.25382486,-10.152302,-9.956078
-0.34036615,0.25505176,-0.34119144,0.25251356,-10.170608,-9.9707575
-0.34452793,0.24849534,-0.33904612,0.25271106,-10.205051,-9.988968
-0.3466475,0.26203707,-0.3406334,0.25418535,-10.16688,-9.979862
-0.34957242,0.24433848,-0.34279618,0.2534893,-10.191527,-9.988603
-0.35578227,0.2573957,-0.3441288,0.25366604,-10.1449375,-9.957336
-0.34017682,0.2472676,-0.33854714,0.2525121,-10.171884,-9.976564
-0.35271704,0.2502744,-0.3400978,0.25316176,-10.188906,-9.986415
-0.3470335,0.25070658,-0.34091732,0.25351012,-10.162155,-9.964119
-0.34179348,0.24851747,-0.3419686,0.25454056,-10.142902,-9.964746
-0.3508514,0.2508202,-0.34514564,0.2557421,-10.17992,-9.962095
-0.34299502,0.24652372,-0.34116754,0.2531339,-10.160048,-9.968036
-0.3406939,0.2478465,-0.34249702,0.25464582,-10.176493,-9.965916
-0.32329708,0.25613454,-0.336531,0.2520414,-10.189845,-9.984352
-0.34361428,0.25019398,-0.34128794,0.25426763,-10.1730175,-9.97001
-0.3436108,0.25510976,-0.34431002,0.2542489,-10.143863,-9.956065
-0.33884805,0.25016004,-0.34293345,0.25297156,-10.152695,-9.948311
-0.35112417,0.2676739,-0.34281632,0.2543703,-10.155818,-9.965718
-0.34876812,0.2606063,-0.34230483,0.25319389,-10.156079,-9.959389
-0.33971915,0.26437148,-0.3413226,0.25301278,-10.159951,-9.963766
-0.33066264,0.25947458,-0.34025183,0.25392064,-10.178659,-9.971925
-0.34794977,0.25240052,-0.34077618,0.25308698,-10.159916,-9.967754
-0.35880944,0.2540611,-0.34188214,0.25364769,-10.14985,-9.972795
-0.35147345,0.26185912,-0.3420559,0.253269,-10.17124,-9.967794
-0.35589772,0.24918197,-0.34342295,0.25596866,-10.182468,-9.976165
-0.34676936,0.2577989,-0.34383118,0.2563091,-10.1663475,-9.969313
-0.34323755,0.24277754,-0.341766,0.25316012,-10.160759,-9.966555
-0.3354754,0.2560018,-0.341835,0.25367656,-10.205896,-9.992835
-0.32590675,0.24324152,-0.34124509,0.2527993,-10.168523,-9.969495
-0.34163696,0.24997367,-0.34110144,0.2526126,-10.192104,-9.990648
-0.33197826,0.25141767,-0.34307235,0.25429872,-10.149595,-9.974828
-0.3388607,0.26099333,-0.3406372,0.2530669,-10.182219,-9.987897
-0.33814958,0.259463,-0.3406706,0.25372922,-10.142134,-9.962442
-0.33596894,0.2691002,-0.34189448,0.25443196,-10.168164,-9.969926
-0.3446596,0.25521144,-0.340551,0.25253877,-10.155973,-9.9663725
-0.33332202,0.25870684,-0.34009925,0.251964,-10.157333,-9.966112
-0.33584648,0.27320576,-0.34232852,0.25379807,-10.19213,-9.98329
-0.3364608,0.2662182,-0.3405901,0.25229144,-10.192701,-9.989615
-0.3361435,0.23693384,-0.34127393,0.2532251,-10.1564665,-9.97024
-0.33334714,0.2552172,-0.34101197,0.25362304,-10.191647,-9.993555
-0.32777545,0.24882741,-0.33886728,0.25280303,-10.16497,-9.974567
-0.34351873,0.25271755,-0.3400506,0.25245917,-10.156656,-9.975694
-0.33369127,0.24922043,-0.33725128,0.25157762,-10.198684,-9.988359
-0.33045012,0.25371522,-0.34069386,0.25357938,-10.162862,-9.969018
-0.34635544,0.26131845,-0.3413745,0.25443533,-10.182566,-9.978908
-0.34835246,0.2585863,-0.3462812,0.25502154,-10.143386,-9.956015
-0.3371725,0.24331954,-0.34331325,0.2542632,-10.176117,-9.982118
-0.34236452,0.2586885,-0.34391952,0.25446644,-10.154617,-9.965958
-0.35068494,0.24756601,-0.34390464,0.25455263,-10.141847,-9.965695
-0.34584624,0.26027447,-0.33968145,0.2527411,-10.172894,-9.966677
-0.32857743,0.242631,-0.33712253,0.25424907,-10.229275,-10.000102
-0.34016728,0.25149515,-0.3453748,0.25549045,-10.141726,-9.959231
-0.34245825,0.25360608,-0.34197828,0.25405592,-10.145417,-9.964695
-0.3538721,0.24448691,-0.34317026,0.25417244,-10.1710615,-9.981349
-0.33019915,0.24821068,-0.34096202,0.2538767,-10.199273,-9.9899025
-0.35083392,0.24942735,-0.33908078,0.25300246,-10.201738,-9.974495
-0.3312945,0.26589862,-0.3398262,0.2532011,-10.212627,-9.988944
-0.34001437,0.25445294,-0.33695772,0.25217357,-10.225607,-10.006469
-0.34133866,0.25812042,-0.33932847,0.25247368,-10.180537,-9.97143
-0.34407702,0.25139338,-0.34092695,0.25337973,-10.150187,-9.964803
-0.34254238,0.25434375,-0.34422088,0.25499138,-10.157377,-9.967969
-0.33456278,0.23663108,-0.3316712,0.24958467,-10.246965,-10.020433
-0.33494332,0.25396767,-0.33922863,0.25341702,-10.173734,-9.985398
-0.35084492,0.25516695,-0.34320992,0.25383565,-10.169736,-9.971134
-0.34064245,0.26201937,-0.34176913,0.25352728,-10.1895275,-9.981539
-0.34303448,0.25974682,-0.339273,0.25284413,-10.1472225,-9.967179
-0.3513027,0.2543028,-0.3412774,0.2527783,-10.162361,-9.966845
-0.3488433,0.25233242,-0.34499344,0.2532276,-10.1321,-9.953464
-0.3397694,0.25060892,-0.34087583,0.25249472,-10.184791,-9.9791
-0.34995183,0.26095223,-0.3416146,0.2540841,-10.159585,-9.968597
-0.3413124,0.2649457,-0.34272996,0.25462106,-10.148062,-9.962023
-0.3396371,0.2620306,-0.3378497,0.25234425,-10.20828,-9.999871
-0.34952134,0.2587459,-0.34011742,0.25313377,-10.202893,-9.978499
-0.33658898,0.25381866,-0.34294802,0.25550643,-10.195196,-9.977003
-0.34263554,0.24956375,-0.3409879,0.25453824,-10.183654,-9.985176
-0.34499297,0.24861546,-0.3418352,0.25374115,-10.171238,-9.983842
-0.34724784,0.2648263,-0.343225,0.25449046,-10.17727,-9.970751
-0.34045967,0.2554286,-0.34190091,0.25368428,-10.193225,-9.984433
-0.33947536,0.24767426,-0.34479532,0.2545062,-10.158695,-9.976304
-0.33033982,0.25132206,-0.340072,0.25379962,-10.136619,-9.960636
-0.34286815,0.2452542,-0.34185192,0.25454095,-10.178462,-9.970507
-0.3516934,0.2549765,-0.34312358,0.25337124,-10.162154,-9.977651
-0.3366213,0.2640904,-0.34320614,0.2549816,-10.163236,-9.971331
-0.3346196,0.25323245,-0.34163007,0.2536072,-10.145193,-9.966181
-0.3391117,0.2535808,-0.34114173,0.25428995,-10.196981,-9.974797
-0.34585238,0.2583329,-0.3452203,0.25520283,-10.17587,-9.973394
-0.34920824,0.2597759,-0.34372795,0.25429988,-10.160704,-9.976617
-0.34177598,0.26151666,-0.3390104,0.25375727,-10.21765,-10.001231
-0.3420529,0.26073763,-0.33932775,0.25280607,-10.176053,-9.969066
-0.3381342,0.25221232,-0.34024504,0.2538416,-10.149991,-9.962964
-0.3377314,0.24847603,-0.33710635,0.2524673,-10.217651,-10.004845
-0.3379406,0.25121424,-0.3402588,0.25327983,-10.181531,-9.986531
-0.33893684,0.24500103,-0.33813193,0.25306484,-10.210591,-9.991758
-0.34653646,0.25017917,-0.3400889,0.25390613,-10.172603,-9.970579
-0.34017548,0.2523987,-0.3424534,0.2535957,-10.1936655,-9.974129
-0.33964425,0.258639,-0.34300688,0.2527458,-10.169164,-9.980443
-0.3480603,0.24659102,-0.3411941,0.25307006,-10.14889,-9.96752
-0.34627423,0.25698173,-0.34164873,0.25433207,-10.149089,-9.975127
-0.34846827,0.25696808,-0.3396168,0.25306168,-10.1792145,-9.976364
-0.33624247,0.2559449,-0.34129193,0.25317517,-10.171295,-9.968238
-0.33981007,0.24911173,-0.33937332,0.25274977,-10.162192,-9.97287
-0.35322157,0.24463606,-0.33947918,0.25347146,-10.182705,-9.978553
-0.32801563,0.2473269,-0.34356645,0.25622925,-10.166314,-9.958591
-0.33777016,0.25459722,-0.3398287,0.25337008,-10.2046995,-9.991586
-0.3343588,0.26258895,-0.34007457,0.25208625,-10.186397,-9.982306
-0.34554675,0.261081,-0.34093636,0.25412714,-10.176937,-9.964326
-0.34636053,0.2599363,-0.34145597,0.25375742,-10.144803,-9.968156
-0.3443886,0.25403228,-0.33879694,0.2530362,-10.178,-9.964219
-0.3423308,0.25245467,-0.34010634,0.2521695,-10.190336,-9.992576
-0.35078177,0.25130683,-0.3431889,0.25528464,-10.154797,-9.957889
-0.33920488,0.25066987,-0.3400893,0.25365967,-10.155583,-9.967212
-0.34127924,0.25424686,-0.3470979,0.25406134,-10.104889,-9.949
-0.341946,0.24568163,-0.3385613,0.25332025,-10.176115,-9.988927
-0.32828438,0.25885648,-0.33978224,0.25226367,-10.19306,-9.972499
-0.35031858,0.25800818,-0.3419833,0.2541139,-10.200773,-9.988096
-0.33345783,0.25331017,-0.3438457,0.25330234,-10.160609,-9.961712
-0.33951026,0.25648955,-0.3355943,0.25227883,-10.2416115,-9.988874
-0.3302006,0.25519437,-0.34097895,0.25326225,-10.173537,-9.98971
-0.34808424,0.24330595,-0.33914062,0.2534321,-10.184853,-9.987201
-0.3481823,0.25681907,-0.34063652,0.25332987,-10.147474,-9.96651
-0.33705163,0.23897716,-0.3411241,0.25281838,-10.171665,-9.9681835
-0.34026182,0.2553641,-0.34332624,0.25405064,-10.162533,-9.963959
-0.3436253,0.2560094,-0.3396115,0.2535008,-10.178246,-9.988709
-0.33074573,0.26227406,-0.34300074,0.2546098,-10.168944,-9.963985
-0.34464252,0.25855666,-0.34402227,0.254095,-10.170596,-9.967221
-0.34204233,0.2465739,-0.34368458,0.25422692,-10.143412,-9.95735
-0.33643878,0.24901946,-0.33861324,0.25309676,-10.179277,-9.974771
-0.34704122,0.23574822,-0.34264603,0.25319618,-10.199117,-9.989792
-0.34628907,0.24455993,-0.34462544,0.2551625,-10.172346,-9.975472
-0.3438358,0.25978902,-0.34005204,0.25380236,-10.165195,-9.96494
-0.34173888,0.2622307,-0.34007177,0.25335655,-10.209148,-9.987763
-0.33900782,0.26028252,-0.34146538,0.25417536,-10.198015,-9.987965
-0.34992936,0.22946927,-0.3420771,0.25290492,-10.195157,-9.972425
-0.34521177,0.24761528,-0.34045666,0.2538164,-10.158333,-9.957199
-0.3410875,0.27093855,-0.34409901,0.25466174,-10.168061,-9.970091
-0.34479934,0.25577804,-0.3385613,0.25332025,-10.176115,-9.988927
-0.345662,0.26875478,-0.33896735,0.25202486,-10.185712,-9.988499
-0.33790866,0.26326677,-0.3425493,0.2541694,-10.176172,-9.982562
-0.3426549,0.26105618,-0.34172234,0.2531521,-10.159485,-9.984208
-0.3507485,0.25941852,-0.3407947,0.2526206,-10.171651,-9.971459
-0.345052,0.24986738,-0.33922353,0.2520164,-10.206538,-9.984579
-0.34436062,0.2506546,-0.34331125,0.25528106,-10.15842,-9.971023
-0.3453064,0.25160933,-0.34062538,0.25297153,-10.185469,-9.989128
-0.3449736,0.25976884,-0.3409026,0.25305307,-10.174967,-9.981672
-0.3384613,0.26214197,-0.3376197,0.2525898,-10.200932,-9.99307
-0.34161043,0.25204396,-0.3437832,0.25397772,-10.160232,-9.978226
-0.35054305,0.25727588,-0.34057394,0.25396577,-10.157985,-9.976729
-0.33145005,0.25069952,-0.33870885,0.25209233,-10.17828,-9.972045
-0.33741206,0.25118083,-0.3411271,0.25357968,-10.180345,-9.989067
-0.34977734,0.25371128,-0.34267178,0.25385144,-10.132818,-9.971553
-0.3483462,0.25002918,-0.34701598,0.25560352,-10.142329,-9.961044
-0.3404924,0.25947472,-0.34287378,0.25383645,-10.174344,-9.967214
-0.33823848,0.24798378,-0.33830735,0.25170293,-10.210142,-9.988514
-0.34423053,0.24606022,-0.34139594,0.25537476,-10.212759,-9.983555
-0.33907264,0.2456328,-0.33647886,0.252719,-10.217785,-9.999543
-0.34066376,0.25203142,-0.34152165,0.25252318,-10.1703825,-9.9624605
-0.33951068,0.25388196,-0.3400908,0.25150183,-10.176162,-9.974411
-0.34160808,0.25489008,-0.34233788,0.25437012,-10.175482,-9.969436
-0.34544152,0.25424144,-0.339601,0.25187525,-10.16639,-9.9829235
-0.3404788,0.24991392,-0.33791307,0.25238118,-10.168932,-9.970265
-0.3575449,0.2526016,-0.34732947,0.25672904,-10.149278,-9.953244
-0.34470117,0.24647236,-0.34057394,0.25396577,-10.157985,-9.976729
-0.3402097,0.25083423,-0.34200907,0.2538227,-10.158629,-9.966428
-0.33951235,0.25461316,-0.33672932,0.25266227,-10.151885,-9.965069
-0.34093285,0.26120406,-0.34074083,0.25462058,-10.194646,-9.981529
-0.3341566,0.2565033,-0.3408125,0.2535963,-10.217862,-9.986222
-0.3488497,0.25812155,-0.34205383,0.25416014,-10.159088,-9.978483
-0.3427109,0.2543181,-0.34101167,0.25324062,-10.162679,-9.972937
-0.35029778,0.25304723,-0.34010157,0.253449,-10.183277,-9.977473
-0.3300183,0.24923275,-0.3418678,0.25270534,-10.191837,-9.990224
-0.33936304,0.24900857,-0.33725715,0.25356042,-10.225911,-9.995133
-0.33378026,0.24395181,-0.3409774,0.25329444,-10.141166,-9.95709
-0.3407519,0.2511112,-0.34107476,0.2536067,-10.184965,-9.968473
-0.34852773,0.25466335,-0.34450835,0.2542938,-10.123319,-9.950435
-0.35039833,0.26058516,-0.3418627,0.25418296,-10.149869,-9.96386
-0.3357167,0.25585896,-0.34494767,0.25479826,-10.149273,-9.973744
-0.35321236,0.25318488,-0.3407747,0.25327754,-10.160337,-9.970511
-0.3428368,0.25137693,-0.34167707,0.253737,-10.17084,-9.980174
-0.33589855,0.2537479,-0.33991662,0.25365633,-10.160269,-9.978794
-0.34370834,0.2519158,-0.3431023,0.2544622,-10.147319,-9.954676
-0.3417087,0.2577286,-0.34403542,0.25630248,-10.185527,-9.974337
-0.3250507,0.2531212,-0.34001157,0.25305033,-10.1221695,-9.955521
-0.3427772,0.2511919,-0.3380783,0.2529694,-10.20533,-9.995246
-0.33287883,0.2560591,-0.33955628,0.25256202,-10.200076,-9.986194
-0.34863323,0.25916937,-0.34244356,0.2538891,-10.155294,-9.966748
-0.33211154,0.2486654,-0.33695772,0.25217357,-10.225607,-10.006469
-0.3407312,0.24468684,-0.34217864,0.25350478,-10.199667,-9.984456
-0.33855462,0.26331612,-0.3442923,0.25555292,-10.140061,-9.9537525
-0.33352977,0.24862744,-0.3397229,0.25251058,-10.202873,-9.989121
-0.33938074,0.25216204,-0.33848646,0.25285497,-10.231241,-10.002296
-0.33102232,0.2538239,-0.3389692,0.25264457,-10.183603,-9.97216
-0.33409417,0.25227582,-0.33976355,0.25291786,-10.126704,-9.958804
-0.33254915,0.25787336,-0.34539923,0.25517,-10.16084,-9.963731
-0.33505598,0.25238323,-0.3418356,0.2526223,-10.188248,-9.980215
-0.34543365,0.25474092,-0.34097895,0.25326225,-10.173537,-9.98971
-0.34164387,0.25178716,-0.3418934,0.25388277,-10.164301,-9.979994
-0.35619602,0.24985425,-0.3437793,0.25510052,-10.177823,-9.964935
-0.34774697,0.265693,-0.34274584,0.25479156,-10.164994,-9.962152
-0.3429235,0.25806245,-0.34222752,0.25397703,-10.136557,-9.96229
-0.34615743,0.24908581,-0.34280142,0.25387225,-10.160061,-9.974327
-0.34845018,0.2616759,-0.33889738,0.25268283,-10.180289,-9.973928
-0.3426238,0.2595072,-0.33907732,0.2528029,-10.178009,-9.977801
-0.34883618,0.25501224,-0.34372845,0.25428632,-10.149936,-9.974939
-0.33738208,0.2575348,-0.3431997,0.25425616,-10.186159,-9.968493
-0.3448182,0.2521205,-0.33978957,0.25413153,-10.170283,-9.972232
-0.35229823,0.2636634,-0.3443059,0.25834876,-10.151447,-9.959257
-0.3360694,0.24266934,-0.33932307,0.25295827,-10.174398,-9.976523
-0.33350176,0.2528232,-0.34021077,0.25379094,-10.177043,-9.978312
